year_month,Uf,Product,unit,volume,created_at
2018-06-01 00:00:00.000000,GOIÁS,ÓLEO DIESEL MARÍTIMO (m3),m3,0.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,DISTRITO FEDERAL,ÓLEO DIESEL MARÍTIMO (m3),m3,0.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,RONDÔNIA,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,ACRE,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,AMAZONAS,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,RORAIMA,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,PARÁ,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,AMAPÁ,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,TOCANTINS,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,MARANHÃO,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,PIAUÍ,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,CEARÁ,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,95.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,RIO GRANDE DO NORTE,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,PARAÍBA,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,PERNAMBUCO,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,ALAGOAS,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,SERGIPE,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,BAHIA,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,40.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,MINAS GERAIS,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,ESPÍRITO SANTO,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,35.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,RIO DE JANEIRO,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,759.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,SÃO PAULO,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,489.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,PARANÁ,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,30.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,SANTA CATARINA,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,30.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,RIO GRANDE DO SUL,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,525.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,MATO GROSSO DO SUL,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,45.016,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,MATO GROSSO,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,GOIÁS,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2018-06-01 00:00:00.000000,DISTRITO FEDERAL,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RONDÔNIA,ÓLEO DIESEL S-10 (m3),m3,26447.537,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,ACRE,ÓLEO DIESEL S-10 (m3),m3,39852.9,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,AMAZONAS,ÓLEO DIESEL S-10 (m3),m3,13446.642,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RORAIMA,ÓLEO DIESEL S-10 (m3),m3,4312.9,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PARÁ,ÓLEO DIESEL S-10 (m3),m3,114715.745,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,AMAPÁ,ÓLEO DIESEL S-10 (m3),m3,2395.502,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,TOCANTINS,ÓLEO DIESEL S-10 (m3),m3,50627.25,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,MARANHÃO,ÓLEO DIESEL S-10 (m3),m3,56938.26,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PIAUÍ,ÓLEO DIESEL S-10 (m3),m3,26338.67,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,CEARÁ,ÓLEO DIESEL S-10 (m3),m3,68227.518,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RIO GRANDE DO NORTE,ÓLEO DIESEL S-10 (m3),m3,13212.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PARAÍBA,ÓLEO DIESEL S-10 (m3),m3,20910.17,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PERNAMBUCO,ÓLEO DIESEL S-10 (m3),m3,102204.286,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,ALAGOAS,ÓLEO DIESEL S-10 (m3),m3,16068.5,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,SERGIPE,ÓLEO DIESEL S-10 (m3),m3,204936.86,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,BAHIA,ÓLEO DIESEL S-10 (m3),m3,145329.314,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,MINAS GERAIS,ÓLEO DIESEL S-10 (m3),m3,264779.347,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,ESPÍRITO SANTO,ÓLEO DIESEL S-10 (m3),m3,49457.6,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RIO DE JANEIRO,ÓLEO DIESEL S-10 (m3),m3,118618.836,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,SÃO PAULO,ÓLEO DIESEL S-10 (m3),m3,568740.855,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PARANÁ,ÓLEO DIESEL S-10 (m3),m3,204958.166,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,SANTA CATARINA,ÓLEO DIESEL S-10 (m3),m3,92288.162,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RIO GRANDE DO SUL,ÓLEO DIESEL S-10 (m3),m3,106049.117,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,MATO GROSSO DO SUL,ÓLEO DIESEL S-10 (m3),m3,43820.543,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,MATO GROSSO,ÓLEO DIESEL S-10 (m3),m3,85088.27,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,GOIÁS,ÓLEO DIESEL S-10 (m3),m3,86417.47,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,DISTRITO FEDERAL,ÓLEO DIESEL S-10 (m3),m3,16967.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RONDÔNIA,ÓLEO DIESEL S-500 (m3),m3,496820.387,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,ACRE,ÓLEO DIESEL S-500 (m3),m3,9365.5,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,AMAZONAS,ÓLEO DIESEL S-500 (m3),m3,26356.556,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RORAIMA,ÓLEO DIESEL S-500 (m3),m3,34176.6,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PARÁ,ÓLEO DIESEL S-500 (m3),m3,96588.399,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,AMAPÁ,ÓLEO DIESEL S-500 (m3),m3,7783.4,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,TOCANTINS,ÓLEO DIESEL S-500 (m3),m3,41475.39,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,MARANHÃO,ÓLEO DIESEL S-500 (m3),m3,63736.98,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PIAUÍ,ÓLEO DIESEL S-500 (m3),m3,17468.46,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,CEARÁ,ÓLEO DIESEL S-500 (m3),m3,13246.5,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RIO GRANDE DO NORTE,ÓLEO DIESEL S-500 (m3),m3,22358.015,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PARAÍBA,ÓLEO DIESEL S-500 (m3),m3,13892.87,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PERNAMBUCO,ÓLEO DIESEL S-500 (m3),m3,3311.4,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,ALAGOAS,ÓLEO DIESEL S-500 (m3),m3,151300.34,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,SERGIPE,ÓLEO DIESEL S-500 (m3),m3,8890.378,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,BAHIA,ÓLEO DIESEL S-500 (m3),m3,117602.952,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,MINAS GERAIS,ÓLEO DIESEL S-500 (m3),m3,367184.52,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,ESPÍRITO SANTO,ÓLEO DIESEL S-500 (m3),m3,47857.345,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RIO DE JANEIRO,ÓLEO DIESEL S-500 (m3),m3,59546.01,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,SÃO PAULO,ÓLEO DIESEL S-500 (m3),m3,609641.701,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PARANÁ,ÓLEO DIESEL S-500 (m3),m3,292026.768,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,SANTA CATARINA,ÓLEO DIESEL S-500 (m3),m3,111673.631,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RIO GRANDE DO SUL,ÓLEO DIESEL S-500 (m3),m3,229910.491,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,MATO GROSSO DO SUL,ÓLEO DIESEL S-500 (m3),m3,71588.988,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,MATO GROSSO,ÓLEO DIESEL S-500 (m3),m3,177352.362,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,GOIÁS,ÓLEO DIESEL S-500 (m3),m3,120641.85,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,DISTRITO FEDERAL,ÓLEO DIESEL S-500 (m3),m3,140364.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RONDÔNIA,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,ACRE,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,AMAZONAS,ÓLEO DIESEL S-1800 (m3),m3,22568.845,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RORAIMA,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PARÁ,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,AMAPÁ,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,TOCANTINS,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,MARANHÃO,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PIAUÍ,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,CEARÁ,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RIO GRANDE DO NORTE,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PARAÍBA,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PERNAMBUCO,ÓLEO DIESEL S-1800 (m3),m3,1907.5,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,ALAGOAS,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,SERGIPE,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,BAHIA,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,MINAS GERAIS,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,ESPÍRITO SANTO,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RIO DE JANEIRO,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,SÃO PAULO,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PARANÁ,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,SANTA CATARINA,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RIO GRANDE DO SUL,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,MATO GROSSO DO SUL,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,MATO GROSSO,ÓLEO DIESEL S-1800 (m3),m3,65.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,GOIÁS,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,DISTRITO FEDERAL,ÓLEO DIESEL S-1800 (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RONDÔNIA,ÓLEO DIESEL MARÍTIMO (m3),m3,2156.9,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,ACRE,ÓLEO DIESEL MARÍTIMO (m3),m3,81.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,AMAZONAS,ÓLEO DIESEL MARÍTIMO (m3),m3,12705.977,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RORAIMA,ÓLEO DIESEL MARÍTIMO (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PARÁ,ÓLEO DIESEL MARÍTIMO (m3),m3,12926.908,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,AMAPÁ,ÓLEO DIESEL MARÍTIMO (m3),m3,109.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,TOCANTINS,ÓLEO DIESEL MARÍTIMO (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,MARANHÃO,ÓLEO DIESEL MARÍTIMO (m3),m3,720.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PIAUÍ,ÓLEO DIESEL MARÍTIMO (m3),m3,115.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,CEARÁ,ÓLEO DIESEL MARÍTIMO (m3),m3,1045.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RIO GRANDE DO NORTE,ÓLEO DIESEL MARÍTIMO (m3),m3,565.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PARAÍBA,ÓLEO DIESEL MARÍTIMO (m3),m3,310.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PERNAMBUCO,ÓLEO DIESEL MARÍTIMO (m3),m3,723.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,ALAGOAS,ÓLEO DIESEL MARÍTIMO (m3),m3,461.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,SERGIPE,ÓLEO DIESEL MARÍTIMO (m3),m3,181.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,BAHIA,ÓLEO DIESEL MARÍTIMO (m3),m3,1036.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,MINAS GERAIS,ÓLEO DIESEL MARÍTIMO (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,ESPÍRITO SANTO,ÓLEO DIESEL MARÍTIMO (m3),m3,3165.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RIO DE JANEIRO,ÓLEO DIESEL MARÍTIMO (m3),m3,20689.149,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,SÃO PAULO,ÓLEO DIESEL MARÍTIMO (m3),m3,3558.518,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PARANÁ,ÓLEO DIESEL MARÍTIMO (m3),m3,425.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,SANTA CATARINA,ÓLEO DIESEL MARÍTIMO (m3),m3,4262.509,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RIO GRANDE DO SUL,ÓLEO DIESEL MARÍTIMO (m3),m3,2529.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,MATO GROSSO DO SUL,ÓLEO DIESEL MARÍTIMO (m3),m3,373.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,MATO GROSSO,ÓLEO DIESEL MARÍTIMO (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,GOIÁS,ÓLEO DIESEL MARÍTIMO (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,DISTRITO FEDERAL,ÓLEO DIESEL MARÍTIMO (m3),m3,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RONDÔNIA,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,ACRE,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,AMAZONAS,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RORAIMA,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PARÁ,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,AMAPÁ,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,TOCANTINS,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,MARANHÃO,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PIAUÍ,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,CEARÁ,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RIO GRANDE DO NORTE,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PARAÍBA,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PERNAMBUCO,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,ALAGOAS,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,SERGIPE,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,BAHIA,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,MINAS GERAIS,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,10.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,ESPÍRITO SANTO,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,35.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RIO DE JANEIRO,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,478.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,SÃO PAULO,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,781.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,PARANÁ,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,5.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,SANTA CATARINA,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,50.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,RIO GRANDE DO SUL,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,10.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,MATO GROSSO DO SUL,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,MATO GROSSO,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,30.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,GOIÁS,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2019-06-01 00:00:00.000000,DISTRITO FEDERAL,ÓLEO DIESEL (OUTROS ) (m3),OUTROS ,0.0,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,RONDÔNIA,ÓLEO DIESEL S-10 (m3),m3,36259.138,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,ACRE,ÓLEO DIESEL S-10 (m3),m3,3934.0,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,AMAZONAS,ÓLEO DIESEL S-10 (m3),m3,16080.587,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,RORAIMA,ÓLEO DIESEL S-10 (m3),m3,3742.0,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,PARÁ,ÓLEO DIESEL S-10 (m3),m3,102710.684,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,AMAPÁ,ÓLEO DIESEL S-10 (m3),m3,1730.242,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,TOCANTINS,ÓLEO DIESEL S-10 (m3),m3,51854.58,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,MARANHÃO,ÓLEO DIESEL S-10 (m3),m3,48896.04,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,PIAUÍ,ÓLEO DIESEL S-10 (m3),m3,26917.72,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,CEARÁ,ÓLEO DIESEL S-10 (m3),m3,615655.129,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,RIO GRANDE DO NORTE,ÓLEO DIESEL S-10 (m3),m3,0.0,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,PARAÍBA,ÓLEO DIESEL S-10 (m3),m3,0.0,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,PERNAMBUCO,ÓLEO DIESEL S-10 (m3),m3,0.0,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,ALAGOAS,ÓLEO DIESEL S-10 (m3),m3,18869.5,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,SERGIPE,ÓLEO DIESEL S-10 (m3),m3,18050.574,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,BAHIA,ÓLEO DIESEL S-10 (m3),m3,159710.68,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,MINAS GERAIS,ÓLEO DIESEL S-10 (m3),m3,288277.857,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,ESPÍRITO SANTO,ÓLEO DIESEL S-10 (m3),m3,43492.6,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,RIO DE JANEIRO,ÓLEO DIESEL S-10 (m3),m3,65885.306,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,SÃO PAULO,ÓLEO DIESEL S-10 (m3),m3,514262.967,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,PARANÁ,ÓLEO DIESEL S-10 (m3),m3,211114.396,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,SANTA CATARINA,ÓLEO DIESEL S-10 (m3),m3,114209.234,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,RIO GRANDE DO SUL,ÓLEO DIESEL S-10 (m3),m3,1140387.1809999999,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,MATO GROSSO DO SUL,ÓLEO DIESEL S-10 (m3),m3,0.0,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,MATO GROSSO,ÓLEO DIESEL S-10 (m3),m3,0.0,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,GOIÁS,ÓLEO DIESEL S-10 (m3),m3,0.0,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,DISTRITO FEDERAL,ÓLEO DIESEL S-10 (m3),m3,20654.0,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,RONDÔNIA,ÓLEO DIESEL S-500 (m3),m3,41916.954,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,ACRE,ÓLEO DIESEL S-500 (m3),m3,10712.0,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,AMAZONAS,ÓLEO DIESEL S-500 (m3),m3,26245.952,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,RORAIMA,ÓLEO DIESEL S-500 (m3),m3,30746.063,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,PARÁ,ÓLEO DIESEL S-500 (m3),m3,79856.882,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,AMAPÁ,ÓLEO DIESEL S-500 (m3),m3,6429.554,2021-09-06 11:51:29.993326
2020-06-01 00:00:00.000000,TOCANTINS,ÓLEO DIESEL S-500 (m3),m3,38344.63,2021-09-06 11:51:29.993326
